197	13134	7.60464310241222e-05
197	13152	6.395699548313308e-05
197	13164	8.637604791782285e-05
197	13170	0.00015099734789583626
197	13263	0.00013262014018802288
197	13334	6.395699548313314e-05
197	13340	6.395699548313314e-05
197	13423	0.00011215238408438096
197	13426	7.604643102412127e-05
197	13474	0.0002160934951494249
197	13554	7.604643102412092e-05
197	13555	7.606059162654777e-05
197	13582	0.00011509871863079468
197	13586	0.00011215238408438098
197	13711	0.001262866121416838
197	13806	6.395699548313299e-05
197	13920	7.529960032385258e-05
197	14010	0.00017589579111421046
197	14042	6.395699548313269e-05
197	13272	0.0008577612685280274
197	13197	0.00043601294637805356
197	13244	0.00018753580010305343
197	13460	7.604643102412116e-05
197	13160	0.00020844817669278087
197	13580	0.0007236755659437291
197	13664	0.0007630685564185764
197	13767	0.00010738357609322599
197	13728	0.00019991969516150855
197	13529	8.232775167836808e-05
197	13364	0.00011675216451981418
197	13494	6.395699548313322e-05
197	13369	0.00039591781572437533
197	13666	0.00018753580010305278
197	13982	0.00011509871863079466
197	13518	8.181023557986183e-05
197	13176	6.395699548313308e-05
197	13352	0.00019058001846489778
197	13693	6.395699548313312e-05
197	13400	0.0012670376655885389
197	13612	0.00029166063551695764
197	13995	0.0001257547948923238
197	13865	6.39569954831329e-05
197	13543	7.604643102412095e-05
197	13395	0.00011509871863079466
197	13717	7.604643102412043e-05
197	13307	0.00019617813571047354
197	13592	0.00013320580991950243
197	13649	0.001263038968925157
197	13229	0.00029384045419824663
197	13348	0.0012630389689251569
197	14064	4.1591652599692475e-05
197	13329	0.00011688953850223239
197	14068	6.395699548313266e-05
197	13181	7.298764910125847e-05
197	13624	0.00039828029972369117
197	13144	9.855941627753644e-05
197	13848	9.95354340410772e-05
197	13935	0.0012685185966120572
197	13172	0.0002194441828879077
197	13708	7.604643102412046e-05
197	10316	0.0002273934470246827
197	12909	0.0002273934470246827
197	11593	0.00011215238408438086
197	12980	0.0002273934470246827
197	9045	0.0002273934470246827
197	850	0.0002273934470246827
197	3540	0.0002273934470246827
197	10505	0.0002273934470246827
197	11459	0.0002273934470246827
197	9377	0.0002273934470246827
197	3773	0.0002273934470246827
197	6487	0.0002273934470246827
197	9825	0.0002273934470246827
197	11569	0.00011509871863079554
197	3154	0.0002273934470246827
197	12577	0.0002273934470246827
197	12843	0.00011215238408438088
197	11990	0.0002273934470246827
197	11465	0.0002273934470246827
197	12127	0.0002273934470246827
197	10880	0.0002273934470246827
197	11816	0.0002273934470246827
197	12677	0.00026091925328296695
197	4758	9.261598317747577e-05
197	10848	0.0001415763025212666
197	2952	0.0002273934470246827
197	9942	0.0002273934470246827
197	11314	0.0002273934470246827
197	7907	0.0002273934470246827
197	11737	0.0002573376290194565
13134	337	8.03217264637189e-05
13134	266	7.43685647180673e-05
13135	25	0.0002103379562649466
13135	57	0.00010581387832246842
13135	27	0.00044305041309980925
13135	10338	0.00011456621326884681
13135	212	3.817232179371451e-05
13135	4466	0.00014082271623869986
25	13258	0.0002625129728902479
25	13310	0.0014903873282193184
25	13606	0.00023346390302226924
25	13660	0.00027729705845741477
25	13732	0.0008124898648671522
25	13822	0.00021398149889188106
25	13971	0.0007207296827855807
25	13355	0.0002608150258616867
25	13487	0.0010809125006676092
25	13255	0.00045051285671689184
25	13587	0.00023792716869042282
25	13444	0.00021170814649793538
25	13443	0.00015191457755833962
25	13156	0.00029643806140243787
25	13432	0.00024377134376694822
25	13601	0.0006161584189276856
25	13447	0.00025117880268502415
25	13230	0.0002295668137440077
25	13807	0.0002281888840170977
25	13231	0.00021503945240202728
25	13414	0.00017392453252958694
25	13377	0.005362110251091412
25	13285	0.00016302413743494998
25	13385	0.003123381976896918
25	13454	0.00043881140438590003
25	13268	0.001281433898339937
25	13782	0.00040946897021478434
25	13162	0.001367393484697458
25	13278	0.0009303298551798828
25	13490	0.0003338343835835584
25	13905	0.00017261048906174048
25	13246	0.00029643806140243787
25	13576	0.0005813080836311182
25	13552	0.0011323209115524041
25	13569	0.00022918087736304124
25	13792	0.0008209724662195227
25	13419	0.00016302413743495
25	13768	0.00024377134376694763
25	13243	0.0003394445478298685
25	13526	0.000242995800340394
25	13455	0.00021325296597004466
25	13346	0.0002288858309511842
25	13805	0.0025114517127001095
25	13565	0.00041048715733261494
25	13259	0.0002662571523794278
25	13257	0.0002866275102224002
25	13777	0.0014504618518858426
25	13727	0.0024372664408591318
25	13154	0.00021503945240202807
25	13350	0.000535742514879518
25	13330	0.0003533363350223917
25	13984	0.00041048715733261494
25	13522	0.0005037158521832708
25	13902	0.00016860616520460528
25	13407	0.0010976200548534379
25	13471	0.0005902189097793117
25	13492	0.00031407304134551523
25	13372	0.0011188009985634115
25	13496	0.00043126435066159096
25	13464	0.00048751117027522474
25	13947	0.00018357653422324804
25	13288	0.00037436537193512775
25	13332	0.00017471853493290605
25	13745	0.00159530437590734
25	13212	0.004423003143212023
25	13815	0.0003281549229266861
25	13450	0.0032283670665263033
25	13146	0.0008670226348688404
25	13616	0.00021474607119729712
25	13295	0.005894033578998292
25	13442	0.00028618777218070146
25	13746	0.0006626809014002832
25	13641	0.00030968539037265784
25	13281	0.001318874649598994
25	13517	0.00024992855638411425
25	13610	0.002850015862739116
25	13563	0.00032167570607955035
25	13599	0.0006491661167026354
25	13221	0.00018438164768224178
25	8364	0.0002538204903760415
25	6645	0.0002273934470246827
25	12517	0.0002273934470246827
25	4589	0.000870371225871356
25	8683	0.0013179367225983542
25	5269	0.00044746274810613567
25	6069	0.0002273934470246827
25	870	0.00035004970597697795
25	3183	0.0002273934470246827
25	9344	0.00022348588536470255
25	4687	0.0002273934470246827
25	7546	0.0002273934470246827
25	2342	0.0002273934470246827
25	2985	0.0003753818794372416
25	4281	0.0002273934470246827
25	6900	0.0003847169111391488
25	11396	0.0002273934470246827
25	3472	0.0002273934470246827
25	5142	0.0015556442479353022
25	648	0.0002273934470246827
25	4603	0.0002273934470246827
25	4326	0.0002273934470246827
25	3997	0.0004787751679015396
25	14061	0.00022957800987630795
25	12595	0.0002273934470246827
25	5601	0.002581704571081591
25	1541	0.00018802223679614734
25	6615	0.0005030647986236032
25	2615	0.0006381629703947169
25	13381	0.0007811542000440176
25	9169	0.00028211301148766424
25	419	0.0021798219638888556
25	6440	0.0002273934470246827
25	4275	0.0002273934470246827
25	9000	0.0002273934470246827
25	8549	0.0002273934470246827
25	5411	0.00045471971725556193
25	8096	0.0002273934470246827
25	12055	0.00038612295035390297
25	4342	0.0007025565432576396
25	4970	0.00032948161133657046
25	9459	0.0002273934470246827
25	939	0.0008227734324029782
25	2742	0.0002273934470246827
25	8963	0.0002273934470246827
25	1316	0.0012208849401613789
25	6996	0.0002273934470246827
25	281	0.0002273934470246827
25	6436	0.0002273934470246827
25	10423	0.0002273934470246827
25	12787	0.0002273934470246827
25	5334	0.0016728862866829558
25	6066	0.0002273934470246827
25	8371	0.0002273934470246827
25	1904	0.0002273934470246827
25	7054	0.0002273934470246827
25	6857	0.0002273934470246827
25	6988	0.0002273934470246827
25	11350	0.0002273934470246827
25	5451	0.001136295467185379
25	8244	0.0007297743753320329
25	740	0.002415838756539343
25	11800	0.00024250804021907487
25	4332	0.00011931524070509035
25	7513	0.0002273934470246827
25	13828	0.00022662893781393094
25	5048	0.0002273934470246827
25	7976	0.00022404554025902938
25	617	0.0002273934470246827
25	2032	0.000539432101405084
25	12203	0.0002273934470246827
25	776	0.0006620667705304261
