900	0.015579919215233698
222	0.013271783035199075
901	0.004616272360069244
902	0.004616272360069244
903	0.0028851702250432773
904	0.008655510675129832
905	0.001154068090017311
906	0.006924408540103866
705	0.006924408540103866
907	0.00634737449509521
908	0.006924408540103866
669	0.07963069821119445
909	0.0017311021350259665
47	0.006924408540103866
77	0.0017311021350259665
910	0.0028851702250432773
911	0.003462204270051933
912	0.0017311021350259665
913	0.0028851702250432773
424	0.0057703404500865545
102	0.04096941719561454
914	0.0057703404500865545
915	0.002308136180034622
916	0.0057703404500865545
917	0.016733987305251007
918	0.004616272360069244
919	0.0075014425851125215
920	0.0075014425851125215
921	0.0028851702250432773
554	0.016156953260242354
813	0.008078476630121177
922	0.0057703404500865545
923	0.004039238315060588
924	0.004039238315060588
925	0.004616272360069244
926	0.005193306405077899
927	0.004039238315060588
928	0.001154068090017311
929	0.008655510675129832
930	0.046162723600692436
931	0.014425851125216388
651	0.002308136180034622
932	0.0075014425851125215
933	0.03289094056549336
934	0.004039238315060588
31	0.02654356607039815
318	0.001154068090017311
935	0.004616272360069244
936	0.004616272360069244
371	0.022504327755337564
937	0.0075014425851125215
938	0.0057703404500865545
939	0.008078476630121177
622	0.002308136180034622
472	0.017311021350259664
940	0.005193306405077899
941	0.005193306405077899
942	0.008078476630121177
943	0.004616272360069244
944	0.0075014425851125215
945	0.0057703404500865545
195	0.09117137911136756
946	0.0057703404500865545
702	0.005193306405077899
947	0.012117714945181764
948	0.015579919215233698
949	0.009809578765147143
950	0.0075014425851125215
951	0.005193306405077899
849	0.003462204270051933
766	0.005193306405077899
952	0.0075014425851125215
953	0.005193306405077899
954	0.004039238315060588
955	0.0075014425851125215
956	0.008655510675129832
957	0.0075014425851125215
185	0.0028851702250432773
1	0.0946335833814195
958	0.0005770340450086555
959	0.008078476630121177
960	0.019619157530294286
961	0.0028851702250432773
25	0.10444316214656664
759	0.0028851702250432773
962	0.005193306405077899
963	0.008078476630121177
27	0.2048470859780727
964	0.0017311021350259665
965	0.003462204270051933
966	0.0057703404500865545
967	0.0075014425851125215
37	0.003462204270051933
968	0.002308136180034622
969	0.004616272360069244
970	0.004039238315060588
971	0.004616272360069244
972	0.0028851702250432773
973	0.00634737449509521
974	0.004616272360069244
975	0.005193306405077899
976	0.009232544720138488
977	0.005193306405077899
978	0.010386612810155798
979	0.0057703404500865545
980	0.014425851125216388
981	0.016156953260242354
982	0.021927293710328907
983	0.018465089440276975
191	0.023081361800346218
984	0.016156953260242354
985	0.028274668205424118
986	0.013271783035199075
672	0.00634737449509521
987	0.04154645124062319
988	0.006924408540103866
989	0.004039238315060588
990	0.022504327755337564
664	0.006924408540103866
991	0.0057703404500865545
992	0.04096941719561454
993	0.014425851125216388
616	0.018465089440276975
994	0.00634737449509521
995	0.00634737449509521
996	0.0057703404500865545
658	0.0057703404500865545
997	0.0057703404500865545
998	0.001154068090017311
999	0.0075014425851125215
1000	0.005193306405077899
1001	0.034045008655510675
831	0.0017311021350259665
1002	0.00634737449509521
1003	0.0028851702250432773
435	0.04154645124062319
1004	0.002308136180034622
1005	0.020773225620311597
1006	0.0005770340450086555
72	0.10155799192152336
1007	0.0057703404500865545
1008	0.014425851125216388
1009	0.0057703404500865545
1010	0.004039238315060588
1011	0.0028851702250432773
1012	0.004616272360069244
1013	0.0017311021350259665
1014	0.0028851702250432773
1015	0.0075014425851125215
1016	0.004039238315060588
1017	0.014425851125216388
1018	0.017311021350259664
1019	0.00634737449509521
1020	0.008078476630121177
343	0.017888055395268318
1021	0.017888055395268318
1022	0.006924408540103866
1023	0.008655510675129832
29	0.0057703404500865545
1024	0.005193306405077899
1025	0.008655510675129832
1026	0.0075014425851125215
1027	0.006924408540103866
1028	0.004616272360069244
1029	0.004039238315060588
88	0.10732833237160992
1030	0.03058280438545874
1031	0.021350259665320254
1032	0.0057703404500865545
1033	0.010386612810155798
1034	0.004616272360069244
93	0.016733987305251007
1035	0.012117714945181764
567	0.0028851702250432773
251	0.004039238315060588
1036	0.005193306405077899
1037	0.013848817080207732
1038	0.014425851125216388
1039	0.021927293710328907
163	0.019619157530294286
1040	0.004039238315060588
1041	0.004616272360069244
609	0.008078476630121177
1042	0.002308136180034622
1043	0.005193306405077899
1044	0.008078476630121177
